name_distinct,ingredients
"Ba Lai, Mekong Delta - 74.0%",Azúcar
"Ba Lai, Mekong Delta - 74.0%",Manteca de cacao
Ocumare - 72.0%,Grano de cacao
Ocumare - 72.0%,Azúcar
Ocumare - 72.0%,Manteca de cacao
Ocumare - 72.0%,Vainilla
Guapiles - 65.0%,Grano de cacao
Guapiles - 65.0%,Azúcar
Guapiles - 65.0%,Manteca de cacao
Guapiles - 65.0%,Vainilla
"Carenero, Guapiles, Ocumare blend - 74.0%",Grano de cacao
"Carenero, Guapiles, Ocumare blend - 74.0%",Azúcar
"Carenero, Guapiles, Ocumare blend - 74.0%",Manteca de cacao
"Carenero, Guapiles, Ocumare blend - 74.0%",Vainilla
Carenero Superior - 81.0%,Grano de cacao
Carenero Superior - 81.0%,Azúcar
Carenero Superior - 81.0%,Manteca de cacao
Carenero Superior - 81.0%,Vainilla
Rio Caribe - 70.0%,Grano de cacao
Rio Caribe - 70.0%,Azúcar
Rio Caribe - 70.0%,Manteca de cacao
Rio Caribe - 70.0%,Vainilla
"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%",Grano de cacao
"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%",Azúcar
"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%",Manteca de cacao
"Arhuacos, Sierra Nevada, batch 060221 - 70.0%",Grano de cacao
"Arhuacos, Sierra Nevada, batch 060221 - 70.0%",Azúcar
"Peru, Madagascar - 55.0%",Grano de cacao
"Peru, Madagascar - 55.0%",Azúcar
"Peru, Madagascar - 55.0%",Manteca de cacao
"Peru, Madagascar - 55.0%",Vainilla
Trinidad - 55.0%,Grano de cacao
Trinidad - 55.0%,Azúcar
Trinidad - 55.0%,Manteca de cacao
Trinidad - 55.0%,Vainilla
Porcelana - 70.0%,Grano de cacao
Porcelana - 70.0%,Azúcar
Porcelana - 70.0%,Manteca de cacao
Porcelana - 70.0%,Vainilla
"Venezuela, Trinidad - 62.0%",Grano de cacao
"Venezuela, Trinidad - 62.0%",Azúcar
"Venezuela, Trinidad - 62.0%",Manteca de cacao
"Venezuela, Trinidad - 62.0%",Vainilla
Red Vanilla - 62.0%,Grano de cacao
Red Vanilla - 62.0%,Azúcar
Red Vanilla - 62.0%,Manteca de cacao
Red Vanilla - 62.0%,Vainilla
Belize - 80.0%,Grano de cacao
Belize - 80.0%,Azúcar
Belize - 80.0%,Manteca de cacao
Ecuador - 80.0%,Grano de cacao
Ecuador - 80.0%,Azúcar
Ecuador - 80.0%,Manteca de cacao
Dominican Republic - 80.0%,Grano de cacao
Dominican Republic - 80.0%,Azúcar
Dominican Republic - 80.0%,Manteca de cacao
Guatemala - 80.0%,Grano de cacao
Guatemala - 80.0%,Azúcar
Guatemala - 80.0%,Manteca de cacao
Uganda - 70.0%,Grano de cacao
Uganda - 70.0%,Azúcar
Uganda - 70.0%,Manteca de cacao
"Maranon, Fortunato - 73.0%",Grano de cacao
"Maranon, Fortunato - 73.0%",Azúcar
"Maranon, Fortunato - 73.0%",Manteca de cacao
"Monte Alegre, D. Badaro, Raw, Organic - 75.0%",Grano de cacao
"Monte Alegre, D. Badaro, Raw, Organic - 75.0%",Azúcar
Cuyagua - 76.0%,Grano de cacao
Cuyagua - 76.0%,Azúcar
Maya Mountain - 76.0%,Grano de cacao
Maya Mountain - 76.0%,Azúcar
Blue Mountain - 76.0%,Grano de cacao
Blue Mountain - 76.0%,Azúcar
Supremo- SF - 62.0%,Grano de cacao
Supremo- SF - 62.0%,Azúcar
Supremo- SF - 62.0%,Manteca de cacao
Supremo- SF - 62.0%,Vainilla
Supremo- SF - 62.0%,Lecitina
"Madagascar, Grand Cru - 64.0%",Grano de cacao
"Madagascar, Grand Cru - 64.0%",Azúcar
"Madagascar, Grand Cru - 64.0%",Manteca de cacao
"Madagascar, Grand Cru - 64.0%",Vainilla
"Madagascar, Grand Cru - 64.0%",Lecitina
Maracaibo Clasificado - 65.0%,Grano de cacao
Maracaibo Clasificado - 65.0%,Azúcar
Maracaibo Clasificado - 65.0%,Manteca de cacao
Maracaibo Clasificado - 65.0%,Vainilla
Maracaibo Clasificado - 65.0%,Lecitina
Elvesia P. - 74.0%,Grano de cacao
Elvesia P. - 74.0%,Azúcar
Elvesia P. - 74.0%,Manteca de cacao
Elvesia P. - 74.0%,Vainilla
Elvesia P. - 74.0%,Lecitina
Arriba - 72.0%,Grano de cacao
Arriba - 72.0%,Azúcar
Arriba - 72.0%,Manteca de cacao
Arriba - 72.0%,Vainilla
Arriba - 72.0%,Lecitina
"Alto Beni, Cru Savage - 68.0%",Grano de cacao
"Alto Beni, Cru Savage - 68.0%",Azúcar
"Alto Beni, Cru Savage - 68.0%",Manteca de cacao
"Alto Beni, Cru Savage - 68.0%",Vainilla
"Alto Beni, Cru Savage - 68.0%",Lecitina
Grenada - 58.0%,Grano de cacao
Grenada - 58.0%,Azúcar
Grenada - 58.0%,Manteca de cacao
Grenada - 58.0%,Vainilla
Grenada - 58.0%,Lecitina
Puerto Rico - 65.0%,Grano de cacao
Puerto Rico - 65.0%,Azúcar
Puerto Rico - 65.0%,Manteca de cacao
Dominican Republic - 85.0%,Grano de cacao
Dominican Republic - 85.0%,Azúcar
Dominican Republic - 85.0%,Manteca de cacao
Dominican Republic - 80.0%,Grano de cacao
Dominican Republic - 80.0%,Azúcar
Dominican Republic - 80.0%,Manteca de cacao
Dominican Republic - 70.0%,Grano de cacao
Dominican Republic - 70.0%,Azúcar
Dominican Republic - 70.0%,Manteca de cacao
Honduras - 70.0%,Grano de cacao
Honduras - 70.0%,Azúcar
Honduras - 70.0%,Manteca de cacao
"Chigorodo, batch 001 - 70.0%",Grano de cacao
"Chigorodo, batch 001 - 70.0%",Azúcar
"Chigorodo, batch 001 - 70.0%",Manteca de cacao
Mexico - 70.0%,Grano de cacao
Mexico - 70.0%,Azúcar
Mexico - 70.0%,Manteca de cacao
"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%",Grano de cacao
"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%",Azúcar
"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%",Manteca de cacao
Mindanao Island - 73.0%,Grano de cacao
Mindanao Island - 73.0%,Azúcar
Mindanao Island - 73.0%,Manteca de cacao
Mindanao Island - 73.0%,Lecitina
Karkar Island - 72.0%,Grano de cacao
Karkar Island - 72.0%,Azúcar
Karkar Island - 72.0%,Manteca de cacao
Karkar Island - 72.0%,Lecitina
Guadalcanal - 69.0%,Grano de cacao
Guadalcanal - 69.0%,Azúcar
Guadalcanal - 69.0%,Manteca de cacao
Guadalcanal - 69.0%,Lecitina
Malekula Island - 72.0%,Grano de cacao
Malekula Island - 72.0%,Azúcar
Malekula Island - 72.0%,Manteca de cacao
Malekula Island - 72.0%,Lecitina
"Maya Mtn, batch 7C - 75.0%",Grano de cacao
"Maya Mtn, batch 7C - 75.0%",Azúcar
"Monte Grande, batch 18 - 75.0%",Grano de cacao
"Monte Grande, batch 18 - 75.0%",Azúcar
"Tumaco, batch 23abc - 75.0%",Grano de cacao
"Tumaco, batch 23abc - 75.0%",Azúcar
"Oko Caribe, San Fran. De Mac.,batch A - 75.0%",Grano de cacao
"Oko Caribe, San Fran. De Mac.,batch A - 75.0%",Azúcar
Bejofo - 70.0%,Grano de cacao
Bejofo - 70.0%,Azúcar
Bejofo - 70.0%,Manteca de cacao
Goground - 68.0%,Grano de cacao
Goground - 68.0%,Azúcar
Goground - 68.0%,Manteca de cacao
Kokoa Kamili - 70.0%,Grano de cacao
Kokoa Kamili - 70.0%,Azúcar
Kokoa Kamili - 70.0%,Manteca de cacao
Rio Eni - 72.0%,Grano de cacao
Rio Eni - 72.0%,Edulcorante
Rio Eni - 72.0%,Manteca de cacao
Dominican Republic - 70.0%,Grano de cacao
Dominican Republic - 70.0%,Azúcar
Dominican Republic - 70.0%,Manteca de cacao
Dominican Republic - 70.0%,Vainilla
Dominican Republic - 70.0%,Lecitina
Dominican Republic - 70.0%,Sal
Puerto Rico - 80.0%,Grano de cacao
Puerto Rico - 80.0%,Azúcar
Puerto Rico - 80.0%,Manteca de cacao
Puerto Rico - 80.0%,Vainilla
Puerto Rico - 80.0%,Lecitina
Puerto Rico - 80.0%,Sal
"Akesson's E., Sambirano V. - 70.0%",Grano de cacao
"Akesson's E., Sambirano V. - 70.0%",Azúcar
"Camino Verde P., Balao, Guayas - 75.0%",Grano de cacao
"Camino Verde P., Balao, Guayas - 75.0%",Azúcar
"Kokoa Kamili Coop, Kilombero - 67.0%",Grano de cacao
"Kokoa Kamili Coop, Kilombero - 67.0%",Azúcar
Oko Caribe - 72.0%,Grano de cacao
Oko Caribe - 72.0%,Azúcar
Alto Beni - 70.0%,Grano de cacao
Alto Beni - 70.0%,Azúcar
"Pak Eddy Farm, Yogyakarta Region - 70.0%",Grano de cacao
"Pak Eddy Farm, Yogyakarta Region - 70.0%",Azúcar
Davao - 70.0%,Grano de cacao
Davao - 70.0%,Azúcar
Pisa - 68.0%,Grano de cacao
Pisa - 68.0%,Azúcar
"Finca La Rioja E., Cacahoatan, Chiapas, microlot - 70.0%",Grano de cacao
"Finca La Rioja E., Cacahoatan, Chiapas, microlot - 70.0%",Azúcar
"Ottange Farm, Mava Plantation, Sambirano - 70.0%",Grano de cacao
"Ottange Farm, Mava Plantation, Sambirano - 70.0%",Azúcar
"Burang, Popayato-Paquat microlot, Goranulo Province - 72.0%",Grano de cacao
"Burang, Popayato-Paquat microlot, Goranulo Province - 72.0%",Azúcar
"Semai Community, Kamping Long B, Pahang - 72.0%",Grano de cacao
"Semai Community, Kamping Long B, Pahang - 72.0%",Azúcar
"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%",Grano de cacao
"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%",Azúcar
"Alto Beni, 2017 h. - 70.0%",Grano de cacao
"Alto Beni, 2017 h. - 70.0%",Azúcar
"Masidau Farm, batch VM021 - 70.0%",Grano de cacao
"Masidau Farm, batch VM021 - 70.0%",Azúcar
"Tumaco, 2017 h., batch U022 - 70.0%",Grano de cacao
"Tumaco, 2017 h., batch U022 - 70.0%",Azúcar
"Kilombero Valley, 2017 h., batch TK020 - 70.0%",Grano de cacao
"Kilombero Valley, 2017 h., batch TK020 - 70.0%",Azúcar
"Camino Verde, 2017 h., batch EC019 - 70.0%",Grano de cacao
"Camino Verde, 2017 h., batch EC019 - 70.0%",Azúcar
"Ucayali, 2017 h., batch PU024 - 70.0%",Grano de cacao
"Ucayali, 2017 h., batch PU024 - 70.0%",Azúcar
Sur del Lago - 60.0%,Grano de cacao
Sur del Lago - 60.0%,Azúcar
Sur del Lago - 60.0%,Manteca de cacao
Canoabo - 70.0%,Grano de cacao
Canoabo - 70.0%,Azúcar
Canoabo - 70.0%,Manteca de cacao
"Choroni, batch 210414 - 70.0%",Grano de cacao
"Choroni, batch 210414 - 70.0%",Azúcar
"Choroni, batch 210414 - 70.0%",Manteca de cacao
"Ocumare, batch 210414 - 70.0%",Grano de cacao
"Ocumare, batch 210414 - 70.0%",Azúcar
"Ocumare, batch 210414 - 70.0%",Manteca de cacao
Rio Caribe - 60.0%,Grano de cacao
Rio Caribe - 60.0%,Azúcar
Rio Caribe - 60.0%,Manteca de cacao
Rio Caribe - 60.0%,Lecitina
"Sur del Lago, Zulia - 70.0%",Grano de cacao
"Sur del Lago, Zulia - 70.0%",Azúcar
"Sur del Lago, Zulia - 70.0%",Manteca de cacao
"Chuao, batch 4, Lot DH17 - 85.0%",Grano de cacao
"Chuao, batch 4, Lot DH17 - 85.0%",Azúcar
"Carenero, Miranda - 70.0%",Grano de cacao
"Carenero, Miranda - 70.0%",Azúcar
"Carenero, Miranda - 70.0%",Manteca de cacao
"Cuyagua, batch 4, lot DC2.3 - 72.0%",Grano de cacao
"Cuyagua, batch 4, lot DC2.3 - 72.0%",Azúcar
Ghana - 60.0%,Grano de cacao
Ghana - 60.0%,Azúcar
Ghana - 60.0%,Manteca de cacao
Ghana - 60.0%,Lecitina
Madagascar - 65.0%,Grano de cacao
Madagascar - 65.0%,Azúcar
Madagascar - 65.0%,Manteca de cacao
Madagascar - 65.0%,Lecitina
Vietnam - 80.0%,Grano de cacao
Vietnam - 80.0%,Azúcar
Vietnam - 80.0%,Manteca de cacao
Vietnam - 80.0%,Lecitina
Costa Rica - 70.0%,Grano de cacao
Costa Rica - 70.0%,Azúcar
Costa Rica - 70.0%,Manteca de cacao
Costa Rica - 70.0%,Lecitina
Peru Brutus - 75.0%,Grano de cacao
Peru Brutus - 75.0%,Azúcar
Peru Brutus - 75.0%,Manteca de cacao
Peru Brutus - 75.0%,Lecitina
"Maranon Canyon, Fortunato No. 4 - 70.0%",Grano de cacao
"Maranon Canyon, Fortunato No. 4 - 70.0%",Azúcar
La Red - 65.0%,Grano de cacao
La Red - 65.0%,Azúcar
"Palo Blanco w/ panela, Chulucanas, b. 120725A - 81.0%",Grano de cacao
"Palo Blanco w/ panela, Chulucanas, b. 120725A - 81.0%",Edulcorante
"Tumbes Coop, batch 120724M - 70.0%",Grano de cacao
"Tumbes Coop, batch 120724M - 70.0%",Azúcar
"Palo Blanco, Chulucanas, b. 120725A - 66.0%",Grano de cacao
"Palo Blanco, Chulucanas, b. 120725A - 66.0%",Edulcorante
"Palo Blanco, Chulucanas - 66.0%",Grano de cacao
"Palo Blanco, Chulucanas - 66.0%",Azúcar
San Andres - 80.0%,Grano de cacao
San Andres - 80.0%,Azúcar
Matagalpa - 68.0%,Grano de cacao
Matagalpa - 68.0%,Azúcar
Guatemala - 73.0%,Grano de cacao
Guatemala - 73.0%,Azúcar
"Norandino, batch 161208 - 70.0%",Grano de cacao
"Norandino, batch 161208 - 70.0%",Azúcar
"Animalai, batch 1063 - 71.0%",Grano de cacao
"Animalai, batch 1063 - 71.0%",Azúcar
"Animalai, batch 1063 - 71.0%",Manteca de cacao
"Jamaica, #204, DR, SC - 80.0%",Grano de cacao
"Jamaica, #204, DR, SC - 80.0%",Azúcar
"Jamaica, #204, DR, SC - 80.0%",Manteca de cacao
"Jamaica, #206, DR, LC - 70.0%",Grano de cacao
"Jamaica, #206, DR, LC - 70.0%",Azúcar
"Jamaica, #206, DR, LC - 70.0%",Manteca de cacao
"Jamaica, #205, DR, MC - 70.0%",Grano de cacao
"Jamaica, #205, DR, MC - 70.0%",Azúcar
"Jamaica, #205, DR, MC - 70.0%",Manteca de cacao
"Carenero Superior, #203, MR, SC - 65.0%",Grano de cacao
"Carenero Superior, #203, MR, SC - 65.0%",Azúcar
"Carenero Superior, #203, MR, SC - 65.0%",Manteca de cacao
"Ghana, #211, MR, MC - 74.0%",Grano de cacao
"Ghana, #211, MR, MC - 74.0%",Azúcar
"Ghana, #211, MR, MC - 74.0%",Manteca de cacao
"Sambirano Valley, #214, LR, MC - 74.0%",Grano de cacao
"Sambirano Valley, #214, LR, MC - 74.0%",Azúcar
"Sambirano Valley, #214, LR, MC - 74.0%",Manteca de cacao
"Sambirano Valley, #215, MR, MC - 74.0%",Grano de cacao
"Sambirano Valley, #215, MR, MC - 74.0%",Azúcar
"Sambirano Valley, #215, MR, MC - 74.0%",Manteca de cacao
"Jamaica, #209, DR, SC - 70.0%",Grano de cacao
"Jamaica, #209, DR, SC - 70.0%",Azúcar
"Jamaica, #209, DR, SC - 70.0%",Manteca de cacao
"Conacado, #213, DR, -C - 72.0%",Grano de cacao
"Conacado, #213, DR, -C - 72.0%",Azúcar
"Conacado, #213, DR, -C - 72.0%",Manteca de cacao
"Chuao, #218, MR, MC, batch 11-020 - 76.0%",Grano de cacao
"Chuao, #218, MR, MC, batch 11-020 - 76.0%",Azúcar
"Chuao, #218, MR, MC, batch 11-020 - 76.0%",Manteca de cacao
"Conacado, #212, LR, SC - 72.0%",Grano de cacao
"Conacado, #212, LR, SC - 72.0%",Azúcar
"Conacado, #212, LR, SC - 72.0%",Manteca de cacao
"Jamaica, #210, DR, MC - 70.0%",Grano de cacao
"Jamaica, #210, DR, MC - 70.0%",Azúcar
"Jamaica, #210, DR, MC - 70.0%",Manteca de cacao
"Chuao, #217, DR, MC, batch 11-021 - 70.0%",Grano de cacao
"Chuao, #217, DR, MC, batch 11-021 - 70.0%",Azúcar
"Chuao, #217, DR, MC, batch 11-021 - 70.0%",Manteca de cacao
"Markham Valley, #222, LR, 0C - 69.0%",Grano de cacao
"Markham Valley, #222, LR, 0C - 69.0%",Azúcar
"Markham Valley, #219, LR, MC - 69.0%",Grano de cacao
"Markham Valley, #219, LR, MC - 69.0%",Azúcar
"Markham Valley, #221, DR, MC - 69.0%",Grano de cacao
"Markham Valley, #221, DR, MC - 69.0%",Azúcar
"Sambirano Valley, #216, MR, LC - 74.0%",Grano de cacao
"Sambirano Valley, #216, MR, LC - 74.0%",Azúcar
"Sambirano Valley, #216, MR, LC - 74.0%",Manteca de cacao
"Markham Valley, #220, MR, MC - 69.0%",Grano de cacao
"Markham Valley, #220, MR, MC - 69.0%",Azúcar
"Conacado, #223, MR, SC, batch 13-051 - 72.0%",Grano de cacao
"Conacado, #223, MR, SC, batch 13-051 - 72.0%",Azúcar
"Conacado, #223, MR, SC, batch 13-051 - 72.0%",Manteca de cacao
"Conacado, #224, MR, MC, batch 13-061 - 72.0%",Grano de cacao
"Conacado, #224, MR, MC, batch 13-061 - 72.0%",Azúcar
"Conacado, #224, MR, MC, batch 13-061 - 72.0%",Manteca de cacao
"San Martin, Bellavista Coop, #226, DR, MC - 70.0%",Grano de cacao
"San Martin, Bellavista Coop, #226, DR, MC - 70.0%",Azúcar
"San Martin, Bellavista Coop, #226, DR, MC - 70.0%",Manteca de cacao
"Bellavista Coop, #225, LR, MC, CG Exclusive - 70.0%",Grano de cacao
"Bellavista Coop, #225, LR, MC, CG Exclusive - 70.0%",Azúcar
"Bellavista Coop, #225, LR, MC, CG Exclusive - 70.0%",Manteca de cacao
"Maranon, #228, MR, SC - 70.0%",Grano de cacao
"Maranon, #228, MR, SC - 70.0%",Azúcar
"Maranon, #228, MR, SC - 70.0%",Manteca de cacao
"Maranon, #227, LR, MC - 70.0%",Grano de cacao
"Maranon, #227, LR, MC - 70.0%",Azúcar
"Maranon, #227, LR, MC - 70.0%",Manteca de cacao
"Maranon, #229, MR, LC - 70.0%",Grano de cacao
"Maranon, #229, MR, LC - 70.0%",Azúcar
"Maranon, #229, MR, LC - 70.0%",Manteca de cacao
"Maranon, #230, DR, LC - 70.0%",Grano de cacao
"Maranon, #230, DR, LC - 70.0%",Azúcar
"Maranon, #230, DR, LC - 70.0%",Manteca de cacao
"Polochic Valley, LR, LC, batch 17-203 - 70.0%",Grano de cacao
"Polochic Valley, LR, LC, batch 17-203 - 70.0%",Azúcar
"Polochic Valley, LR, LC, batch 17-203 - 70.0%",Manteca de cacao
"Polochic Valley, DR, LC, batch 17-201 - 70.0%",Grano de cacao
"Polochic Valley, DR, LC, batch 17-201 - 70.0%",Azúcar
"Polochic Valley, DR, LC, batch 17-201 - 70.0%",Manteca de cacao
"Polochic Valley, MR, LC, batch 17-189 - 70.0%",Grano de cacao
"Polochic Valley, MR, LC, batch 17-189 - 70.0%",Azúcar
"Polochic Valley, MR, LC, batch 17-189 - 70.0%",Manteca de cacao
"Chuao, MR, SC, batch 18-224 - 72.0%",Grano de cacao
"Chuao, MR, SC, batch 18-224 - 72.0%",Azúcar
"Chuao, MR, SC, batch 18-224 - 72.0%",Manteca de cacao
Carupano Pintao - 72.0%,Grano de cacao
Carupano Pintao - 72.0%,Azúcar
Carupano Pintao - 72.0%,Manteca de cacao
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%",Grano de cacao
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%",Azúcar
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%",Manteca de cacao
"ABOCFA, #260, LR-SC, batch 20-335 - 68.0%",Grano de cacao
"ABOCFA, #260, LR-SC, batch 20-335 - 68.0%",Azúcar
"ABOCFA, #260, LR-SC, batch 20-335 - 68.0%",Manteca de cacao
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%",Grano de cacao
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%",Azúcar
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%",Manteca de cacao
"ABOCFA, #261, DR-MC, batch 21-448 - 68.0%",Grano de cacao
"ABOCFA, #261, DR-MC, batch 21-448 - 68.0%",Azúcar
"ABOCFA, #261, DR-MC, batch 21-448 - 68.0%",Manteca de cacao
"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431 - 70.0%",Grano de cacao
"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431 - 70.0%",Azúcar
"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431 - 70.0%",Manteca de cacao
"Sambirano V., #290, MR MC, batch 21-454 - 70.0%",Grano de cacao
"Sambirano V., #290, MR MC, batch 21-454 - 70.0%",Azúcar
"Sambirano V., #290, MR MC, batch 21-454 - 70.0%",Manteca de cacao
"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433 - 70.0%",Grano de cacao
"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433 - 70.0%",Azúcar
"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433 - 70.0%",Manteca de cacao
"Chuao Village, BR-SC, batch 21-437 - 68.0%",Grano de cacao
"Chuao Village, BR-SC, batch 21-437 - 68.0%",Azúcar
"Chuao Village, BR-SC, batch 21-437 - 68.0%",Manteca de cacao
"Fazenda Camboa, Bahia - 70.0%",Grano de cacao
"Fazenda Camboa, Bahia - 70.0%",Azúcar
"Kokoa Kamili, Kilombero District - 70.0%",Grano de cacao
"Kokoa Kamili, Kilombero District - 70.0%",Azúcar
Belize - 70.0%,Grano de cacao
Belize - 70.0%,Azúcar
Madagascar - 70.0%,Grano de cacao
Madagascar - 70.0%,Azúcar
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
"Rugoso, Bad Fermentation - 70.0%",Grano de cacao
"Rugoso, Bad Fermentation - 70.0%",Azúcar
Barba - 70.0%,Grano de cacao
Barba - 70.0%,Azúcar
Barba - 70.0%,Manteca de cacao
"La Dalia, Lazy Growers Blend - 60.0%",Grano de cacao
"La Dalia, Lazy Growers Blend - 60.0%",Azúcar
"La Dalia, Lazy Growers Blend - 60.0%",Manteca de cacao
"Chuno, 2x turned - 70.0%",Grano de cacao
"Chuno, 2x turned - 70.0%",Azúcar
"Chuno, 2x turned - 70.0%",Manteca de cacao
"La Dalia, Lazy Growers Blend - 70.0%",Grano de cacao
"La Dalia, Lazy Growers Blend - 70.0%",Azúcar
"La Dalia, Lazy Growers Blend - 70.0%",Manteca de cacao
Rugoso - 70.0%,Grano de cacao
Rugoso - 70.0%,Azúcar
Rugoso - 70.0%,Manteca de cacao
"O'Payo, Wasalala Co-op - 68.0%",Grano de cacao
"O'Payo, Wasalala Co-op - 68.0%",Azúcar
"O'Payo, Wasalala Co-op - 68.0%",Manteca de cacao
"Chuno, 3x turned - 70.0%",Grano de cacao
"Chuno, 3x turned - 70.0%",Azúcar
"Chuno, 3x turned - 70.0%",Manteca de cacao
Johe - 70.0%,Grano de cacao
Johe - 70.0%,Azúcar
Johe - 70.0%,Manteca de cacao
Medagla - 70.0%,Grano de cacao
Medagla - 70.0%,Azúcar
Medagla - 70.0%,Manteca de cacao
Nicaliso - 70.0%,Grano de cacao
Nicaliso - 70.0%,Azúcar
Nicaliso - 70.0%,Manteca de cacao
Indio Rojo - 70.0%,Grano de cacao
Indio Rojo - 70.0%,Azúcar
Indio Rojo - 70.0%,Manteca de cacao
"Rugoso, Bad Fermentation - 70.0%",Grano de cacao
"Rugoso, Bad Fermentation - 70.0%",Azúcar
"Rugoso, Bad Fermentation - 70.0%",Manteca de cacao
"Johe, Xoco - 70.0%",Grano de cacao
"Johe, Xoco - 70.0%",Azúcar
"Johe, Xoco - 70.0%",Manteca de cacao
"Chuno, Xoco - 70.0%",Grano de cacao
"Chuno, Xoco - 70.0%",Azúcar
"Chuno, Xoco - 70.0%",Manteca de cacao
"Nicaliso, Xoco - 70.0%",Grano de cacao
"Nicaliso, Xoco - 70.0%",Azúcar
"Nicaliso, Xoco - 70.0%",Manteca de cacao
"Chuno, triple turned, Xoco - 70.0%",Grano de cacao
"Chuno, triple turned, Xoco - 70.0%",Azúcar
"Chuno, triple turned, Xoco - 70.0%",Manteca de cacao
"Red Mayan, Xoco - 70.0%",Grano de cacao
"Red Mayan, Xoco - 70.0%",Azúcar
"Red Mayan, Xoco - 70.0%",Manteca de cacao
"Chuno, double turned, Xoco - 70.0%",Grano de cacao
"Chuno, double turned, Xoco - 70.0%",Azúcar
"Chuno, double turned, Xoco - 70.0%",Manteca de cacao
"Rugoso, Xoco - 70.0%",Grano de cacao
"Rugoso, Xoco - 70.0%",Azúcar
"Rugoso, Xoco - 70.0%",Manteca de cacao
"Barba, Xoco - 70.0%",Grano de cacao
"Barba, Xoco - 70.0%",Azúcar
"Barba, Xoco - 70.0%",Manteca de cacao
"Medagla, Xoco - 70.0%",Grano de cacao
"Medagla, Xoco - 70.0%",Azúcar
"Medagla, Xoco - 70.0%",Manteca de cacao
La Dalia - 70.0%,Grano de cacao
La Dalia - 70.0%,Azúcar
La Dalia - 70.0%,Manteca de cacao
La Dalia - 60.0%,Grano de cacao
La Dalia - 60.0%,Azúcar
La Dalia - 60.0%,Manteca de cacao
La Dalia - 85.0%,Grano de cacao
La Dalia - 85.0%,Azúcar
La Dalia - 85.0%,Manteca de cacao
Costa Rica - 70.0%,Grano de cacao
Costa Rica - 70.0%,Azúcar
Costa Rica - 70.0%,Manteca de cacao
Signature Blend - 66.0%,Grano de cacao
Signature Blend - 66.0%,Azúcar
Signature Blend - 66.0%,Manteca de cacao
Peru - 70.0%,Grano de cacao
Peru - 70.0%,Azúcar
Peru - 70.0%,Manteca de cacao
Camino Verde - 75.0%,Grano de cacao
Camino Verde - 75.0%,Azúcar
Camino Verde - 75.0%,Manteca de cacao
La Red - 70.0%,Grano de cacao
La Red - 70.0%,Azúcar
La Red - 70.0%,Manteca de cacao
Maranon - 76.0%,Grano de cacao
Maranon - 76.0%,Azúcar
Maranon - 76.0%,Manteca de cacao
Gran Couva - 70.0%,Grano de cacao
Gran Couva - 70.0%,Azúcar
Gran Couva - 70.0%,Manteca de cacao
"Wild Bolivian, Batch 2 - 74.0%",Grano de cacao
"Wild Bolivian, Batch 2 - 74.0%",Azúcar
"Coto Brus, Heirloom, Batch 1 - 74.0%",Grano de cacao
"Coto Brus, Heirloom, Batch 1 - 74.0%",Azúcar
"Tumaco, batch 2 - 85.0%",Grano de cacao
"Tumaco, batch 2 - 85.0%",Azúcar
"Sambirano, Akessons, batch 1 - 74.0%",Grano de cacao
"Sambirano, Akessons, batch 1 - 74.0%",Azúcar
"Los Bejucos, batch 1 - 77.0%",Grano de cacao
"Los Bejucos, batch 1 - 77.0%",Azúcar
"Hispaniola, Dom. Rep. blend, batch 50 - 68.0%",Grano de cacao
"Hispaniola, Dom. Rep. blend, batch 50 - 68.0%",Azúcar
"Hispaniola, Dom. Rep. blend, batch 50 - 68.0%",Manteca de cacao
"Hispaniola, Dom. Rep. blend, batch 50 - 68.0%",Vainilla
"Ucayali, batch 1 - 72.0%",Grano de cacao
"Ucayali, batch 1 - 72.0%",Azúcar
"Ucayali, batch 1 - 72.0%",Manteca de cacao
"Taiwan, #1 - 70.0%",Grano de cacao
"Taiwan, #1 - 70.0%",Azúcar
"Taiwan, #1 - 70.0%",Manteca de cacao
Madagascar - 70.0%,Grano de cacao
Madagascar - 70.0%,Azúcar
Tanzania - 70.0%,Grano de cacao
Tanzania - 70.0%,Azúcar
